sample_id,catalog_content,image_link,price
274304,"Item Name: Tiesta Tea - Fireside Spice | Loose Leaf | Mulled Wine Herbal Tea | Premium Non-Caffeinated Holiday Blend | Make Hot or Iced | Brews Up to 25 Cups | 1.5 Ounce Resealable Pouch
Bullet Point 1: MULLED WINE INSPIRED FRUIT TEA: Experience the cozy essence of mulled wine in a delightful blend of cinnamon, smoky spices, and zesty orange zest. This heartwarming infusion sum up the essence of the holiday season, filling your space with the sweet, festive aroma of celebration. Savor it as a comforting hot tea or a refreshing iced tea, plain or with a touch of honey to enhance the experience.
Bullet Point 2: PREMIUM LOOSE LEAF TEA BLEND: We've artfully combined hibiscus, cinnamon, apple, orange, and cinnamon sticks, to craft a top-tier caffeine-free tea. Our commitment to quality means you can see, smell, and taste the difference in every cup. Say goodbye to disposable herbal tea bags and embark on a journey to discover the distinctive Tiesta Tea experience.
Bullet Point 3: REUSABLE TEA POUCH FOR TEA LOVERS: Our charming and reusable pouch is the perfect gift for tea enthusiasts. Offering airtight storage, it ensures that your hibiscus loose leaf tea remains cozy and fresh for 20-25 cups. Not only a functional addition to your tea collection, but it also sits beautifully on your countertop, a testament to your passion for fine teas.
Bullet Point 4: FINDING THE RIGHT TEA: At Tiesta Tea, we believe in simplifying the tea selection process. We offer 5 functional categories, each with a variety of flavors, caffeine levels, and health benefits, so you can easily find the perfect tea to match your taste buds and preferences. Discover the ease of finding the right holiday teas with Tiesta Tea.
Bullet Point 5: SEASONAL FLAVORS: Tiesta Tea’s loose-leaf blends are crafted to complement the vibrant, sunny days of Spring and Summer. These refreshing and aromatic flavors are perfect for sipping on warm afternoons, whether you’re unwinding at home or enjoying time outdoors with friends.
Value: 1.5
Unit: Ounce
",https://m.media-amazon.com/images/I/71iOwt0jYZL.jpg,6.359999999999999
275240,"Item Name: FRONTIER Cumin Seed Whole, 1 LB
Bullet Point 1: Whole Cumin Seed: Frontier Co-op Cumin Seed (Cuminum cyminum) is an important spice in many cuisines, including Indian and Mexican, as well as a vital flavor component in many Asian, and African dishes. It is a common ingredient in savory ethnic meals, and is widely enjoyed today. Whole cumin seeds retain flavor more than ground seeds when stored.
Bullet Point 2: A Distinct Spice: Cumin seed is an essential part of curry powders. It is usually reserved for savory recipes. Add it when seasoning vegetables or meats before roasting them.
Bullet Point 3: Robust, Authentic Flavor: This product has a rich, warm, and an earthy flavor similar to caraway but hotter. Cumin combines sweetness and bitterness in every seed. It can be toasted to enhance its aroma. Cumin also has a hint of citrus that adds depth to any recipe.
Bullet Point 4: Sourced From India: Our farmers in India dry these seeds under natural light and remove any dirt, leaves, twigs, and dust from the product. Frontier Co-op Cumin Seeds are kosher certified, and non-irradiated.
Bullet Point 5: About Us: Owned by stores and organizations that buy and sell our products, Frontier Co-op has been a member-owned cooperative since 1976. We support natural living and our products are never irradiated or treated with ETO. We’re committed to the health and welfare of the environment and everyone producing and consuming our botanical products.
Product Description: <p>Frontier Co-op Cumin Seed (Cuminum cyminum) is a high-quality product with a robust, authentic flavor and aroma. This has become a popular spice in many different cuisines from Mexican and Indian to African and Asian.</p> <p>Cumin seed is a common ingredient in ethnic dishes due to the distinct, hearty, and earthy flavor it delivers. If you have a grinder, you can refine these seeds to make the most of this classic blend.</p> <p>Best uses: Rice pilafs, curries, tacos, burritos</p> <p><b>FEATURES</b></p><ul> <li>1 pound bulk bag (16 ounces)</li> <li>Kosher, non-irradiated</li> <li>Delivers a robust, authentic flavor that adds warmth to any dish</li> <li>Slightly bitter with a pungent aftertaste</li> <li>Botanical name: Cuminum cyminum</li> </ul>
Value: 16.0
Unit: Ounce
",https://m.media-amazon.com/images/I/61JVLzgplJL.jpg,17.485
275537,"Item Name: Tazo Peachy Green Tea Organic- 20 Bag
Bullet Point 1: An organic, refreshing blend of green and black teas with sweet peach and soft cucumber notes
Bullet Point 2: We handpick tea sourced from communities around the world to create our unique blends
Bullet Point 3: In partnership with Mercy Corps, Tazo is working to create lasting change in communities around the globe
Bullet Point 4: With Tazo, you don’t just sip—you sip joyfully
Bullet Point 5: Package includes one box of 20 individually wrapped tea bags of Tazo Organic Peachy Green Tea
Value: 20.0
Unit: Count
",https://m.media-amazon.com/images/I/81SGL6t3MYL.jpg,4.79
275775,"Item Name: Chicken of the Sea Solid White Premium Albacore Tuna in Water, Wild Caught Tuna, 5 oz. Can (Pack of 1)
Bullet Point 1: DELICIOUS, MILD FLAVOR: Chicken of the Sea Solid White Albacore Tuna in Water is made with premium albacore tuna filets, perfectly seasoned with salt and packed in water for a pure, clean, mild flavor.
Bullet Point 2: VERSATILE PANTRY INGREDIENT: Canned albacore tuna in water is perfect for salads, pastas, wraps, and more. Try it in your go-to recipes.
Bullet Point 3: HIGHLY NUTRITIOUS: Albacore tuna canned in water is high in protein, and features heart-healthy omega-3s, with very little fat and no carbs—perfect for keto, paleo, and Mediterranean diets. One 5-ounce can of our solid white albacore tuna in water contains 29 grams of protein, 0 grams of carbs, and just 1 gram of fat.
Bullet Point 4: RESPONSIBLY SOURCED WILD ALBACORE TUNA: Chicken of the Sea is proud to offer only responsibly sourced, wild caught albacore tuna.
Bullet Point 5: 100% SIMPLE INGREDIENTS: Our solid white tuna contains only simple ingredients, with no GMOs or preservatives. It’s also gluten-free.
Value: 5.0
Unit: Ounce
",https://m.media-amazon.com/images/I/61kY7V4JlcL.jpg,1.59
277033,"Item Name: Lee Kum Kee Hoisin Sauce, 36-Ounce Bottles (Pack of 12), Vegan Friendly
Bullet Point 1: Contains 12 bottles of Lee Kum Kee Hoisin Sauce, 36 ounces each
Bullet Point 2: Perfect for a marinade, dipping of finishing sauce to your favorite dish.
Bullet Point 3: Vegan friendly
Bullet Point 4: Quick and easy to make your favorite meal, cut cooking time down without sacrificing taste.
Bullet Point 5: Making the perfect gift for cooks, or as part of your next grocery order, Lee Kum Kee products are a pantry staple.
Value: 12.0
Unit: Count
",https://m.media-amazon.com/images/I/81y+tdj2tXL.jpg,76.44
277314,"Item Name: Supreme Housewares Die Cast Aluminum Metal Squeezer Lime Lemon Citrus Squeezer Hand Juicer Kitchen Tool (Green)
Bullet Point 1: Size: 8 inch L x 2 3/8 inch W x 1 3/4 inch H
Bullet Point 2: Material: Die Cast Aluminum
Bullet Point 3: Care & Clean: Hand wash is recommended to keep original finished.
Bullet Point 4: Includes: 1-Piece
Bullet Point 5: Just use this lemon squeezer, and enjoy time with yourself, your family and your friends.
Product Description: Our squeezers are available in different sizes to fit lemons, oranges, or limes. They will squeeze the most juice without adding seeds and pulp. Made of a sturdy metal that won't break with normal usage.
Value: 1.0
Unit: Count
",https://m.media-amazon.com/images/I/51CnTr2KZXL.jpg,10.99
277572,"Item Name: Gildan 5.4 oz Cotton T-Shirt (5000) Tee X-Large White
Bullet Point 1: 5.3-ounce, 100% cotton
Bullet Point 2: 99/1 cotton/poly (Ash)
Bullet Point 3: 90/10 cotton/poly (Sport Grey, Antique Cherry Red, Antique Irish Green, Antique Jade Dome, Antique Orange, Antique Sapphire)
Bullet Point 4: 50/50 cotton/poly (Blackberry, Dark Heather, Heather Military Green, Heather Red, Heathered Sapphire, Lilac, Neon Blue, Neon Green, Russet, Sunset, Tweed, Safety Green, Safety Orange, Safety Pink)
Bullet Point 5: Seamless double-needle 7/8' collar
Product Description: 5.3-ounce 100% cotton 99/1 cotton/poly (Ash) 90/10 cotton/poly (Sport Grey Antique Cherry Red Antique Irish Green Antique Jade Dome Antique Orange Antique Sapphire) 50/50 cotton/poly (Blackberry Dark Heather Heather Military Green Heather Red Heathered Sapphire Lilac Neon Blue Neon Green Russet Sunset Tweed Safety Green Safety Orange Safety Pink) Seamless double-needle 7/8 collarDouble-needle sleeves and hemTaped neck and shouldersDue to the nature of 50/50 cotton/poly neon fabrics special care must be taken throughout the printing process.
Value: 1.0
Unit: Count
",https://m.media-amazon.com/images/I/51z4jso14ZL.jpg,6.18
277682,"Item Name: GIANT SLIM JIM MILD, Pack of 24
Product Description: Slim Jim Giant - Mild - 24 Unit Box
Value: 23.28
Unit: Ounce
",https://m.media-amazon.com/images/I/71jT0xAybpL.jpg,19.285
277838,"Item Name: PLANTERS Peanuts Holiday Trio Pack - Snacks Variety Pack for Adults with Sweet n Crunchy, Honey Roasted, and Cocktail Peanuts (3 Count Canisters)
Bullet Point 1: PEANUT TRIO: These Honey Roasted Peanuts, Cocktail Peanuts, and Sweet n Crunchy Peanuts are a snack food option for sharing in a snack pack or box of snacks
Bullet Point 2: NUTS FOR HOLIDAY SNACKING: This peanuts variety pack snack box contains holiday snacks for you and your guests to enjoy
Bullet Point 3: SNACK PACKAGING: Inside the festive package of the PLANTERS Holiday Peanuts Trio are three canisters of holiday nuts, delicious snack foods
Bullet Point 4: VARIETY OF FLAVORS: Enjoy PLANTERS Sweet n' Crunchy Peanuts, PLANTERS Honey Roasted Peanuts, and PLANTERS Cocktail Peanuts in this snack variety pack
Bullet Point 5: CONVENIENT RESEALABLE CANISTERS: Keep your PLANTERS nuts fresh with these resealable canisters that keep your holiday snacks, Cocktail Peanuts, and Honey Roasted Peanuts tasting great
Value: 34.0
Unit: oz
",https://m.media-amazon.com/images/I/71+GK6zSl+L.jpg,17.39
279046,"Item Name: Lundberg Family Farms - Jubilee Rice, Gourmet Blend of Whole Grain Brown Rice, Festive & Savory, Pantry Staple, Great for Cooking, Non-GMO, Gluten-Free, Vegan, Kosher (16 oz, 6-Pack)
Bullet Point 1: FESTIVE & SAVORY: This savory blend of long, short, black, brown, red, & sweet rice resem­bles con­fet­ti. Jubilee fits in with your favorite every­day recipes from sal­ads to soups & side dish­es that will give the main a run for its money
Bullet Point 2: THOUGHTFULLY CRAFTED: This gourmet blend of whole grain brown rice will add a festive & colorful touch to the dish of your choice. Incorporate Jubilee rice into any of your brown rice recipes for a new & exciting take on an old dish!
Bullet Point 3: GOOD FROM THE GRAIN UP: This product is Non-GMO Project Verified, gluten-free, 100% whole grain, vegan, & Kosher. At Lundberg Family Farms, we strive to make every bite of our grains as healthful as they are delicious
Bullet Point 4: LEAVE THE LAND BETTER THAN YOU FOUND IT: There’s more to food than flavor. Our focus on organic, non-GMO & diverse grains helps create a food system that doesn't drain our earth’s resources, & that puts meals on your table of the highest quality.
Bullet Point 5: CULTIVATING A FAMILY TRADITION: For over four generations, the Lundberg family has produced high-quality organic rice products. Our mission is to honor our family farming legacy by nourishing, conserving, & innovating for a healthier world.
Value: 96.0
Unit: Ounce
",https://m.media-amazon.com/images/I/71FbpdrBSlS.jpg,4.44
279462,"Item Name: Achva Halva, Marble, 16-Ounce Trays (Pack of 12)
Bullet Point 1: Pack of Twelve, 16-Ounce Trays (Total 192 Ounce)
Bullet Point 2: Delicious Achva Marbled Halva
Bullet Point 3: Perfect Complement to Tea or Coffee!
Bullet Point 4: Certified Kosher; Dairy Free
Bullet Point 5: Product of Israel
Value: 192.0
Unit: ounce
",https://m.media-amazon.com/images/I/91nMf85nl0L.jpg,10.49
280794,"Item Name: Badia a Coltibuono Extra Virgin Olive Oil 16.9fl Oz.
Bullet Point 1: Columellate Artesano Unfiltered Extra Virgin Olive Oil Cold Pressed
Bullet Point 2: Item Package Dimension: 8.128cm L x 9.652cm W x 34.798cm H
Bullet Point 3: Country Of Origin: Italy
Bullet Point 4: Ingredients: Olive Oil
Value: 16.9
Unit: Fl Oz
",https://m.media-amazon.com/images/I/71IETMcZI9L.jpg,40.24
282524,"Item Name: Reed's Ginger Beer Extra Ginger Brew, 4 pk
Bullet Point 1: Brewed since 1987
Bullet Point 2: Extra has 2 times the fresh ginger root of Original for a medium spice level.
Bullet Point 3: Reed's All Natural Ginger Brew
Bullet Point 4: Authentic Jamican-Style Recipe
Bullet Point 5: Total of Four 12 oz Bottles
Value: 48.0
Unit: Fl Oz
",https://m.media-amazon.com/images/I/817TMTK8LDL.jpg,11.815
282892,"Item Name: Sun-Maid Raisins, 20 Oz
Bullet Point 1: 20 ounce canister
Bullet Point 2: Kosher
Bullet Point 3: Just Grapes and Sunshine
Value: 20.0
Unit: oz
",https://m.media-amazon.com/images/I/816aua5ByDL.jpg,4.975
283637,"Item Name: Goya Foods Inc. Pasta Adobo Light Sin Pimiento, 8 Ounce (Pack of 24)
Bullet Point 1: Pack of twenty four, eight-ounce units
Bullet Point 2: All purpose seasoning
Bullet Point 3: Without pepper
Value: 192.0
Unit: Ounce
",https://m.media-amazon.com/images/I/611l+uD0oDS.jpg,1.97
